,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
206,0.646,0.698,-5.019,0.0345,0.000177,3.36e-06,0.323,0.645,125.022,5yUXyXZSG80niT5hkh7ucf,180053
207,0.472,0.881,-5.252,0.0524,0.0876,0.0,0.0698,0.502,178.858,6kF2DYkORE9d17oPFomMPJ,232747
208,0.547,0.303,-10.344,0.0347,0.838,0.000615,0.0982,0.109,126.882,3Z5VaAEN7NWkgBXbCXNilW,204246
209,0.623,0.649,-7.953,0.0274,0.245,0.000966,0.146,0.88,116.74,0J7Zv3nJki2SBTvidhMDZy,227907
210,0.796,0.798,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,6zSpb8dQRaw0M1dK8PBwQz,202735
211,0.739,0.586,-5.079,0.0472,0.0245,0.000252,0.308,0.444,124.026,1bgKMxPQU7JIZEhNsM1vFs,142677
212,0.736,0.906,-7.589,0.048,0.164,0.585,0.106,0.698,137.001,39JofJHEtg8I4fSyo7Imft,226627
213,0.687,0.818,-4.221,0.0778,0.0112,0.0,0.248,0.886,125.952,7MIhUdNJtaOnDmC5nBC1fb,165753
214,0.621,0.785,-4.499,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,1RF02Cf80mTaeNXG2P2boR,155253
215,0.578,0.912,-3.929,0.114,0.0166,0.00362,0.273,0.68,127.87,40SBS57su9xLiE1WqkXOVr,177525
216,0.763,0.782,-4.541,0.0346,0.182,7.08e-06,0.293,0.502,127.034,3sa06xVNmLLYIxdNNmVQN8,177689
217,0.665,0.738,-5.931,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,3nEHrvNNtgLv9rneTAYVr4,214071
218,0.73,0.907,-3.72,0.0606,0.0921,0.114,0.23,0.249,120.968,2cSdAkzAf2T4j4aLvx4LLz,111074
219,0.571,0.937,-3.365,0.033,0.0337,3.71e-05,0.212,0.607,148.979,3JlHRjPt2TNB9h7VFf0im2,127004
220,0.643,0.585,-5.994,0.0369,0.225,0.0,0.0927,0.188,106.015,21H0pUV2uPIPcFnFhgTBjo,216873
221,0.691,0.906,-4.458,0.171,0.072,0.0,0.299,0.657,119.978,7j57nadsCph2KI9eYuaum8,183926
222,0.686,0.892,-3.186,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,2LxdNADWier3MKTei8FbOY,157206
223,0.733,0.96,-3.597,0.0295,0.0514,0.00199,0.287,0.811,124.01,0vR2rIVORmgeKiGIgNT0fV,189672
224,0.539,0.708,-6.189,0.0976,0.0129,0.0,0.14,0.381,123.039,0JpEMzTHbt2zBIXrntrXzG,186141
225,0.75,0.797,-4.826,0.118,0.293,0.0,0.392,0.523,105.949,4RAR8g8fZNB106ezUurnE0,215203
226,0.621,0.747,-5.084,0.0337,0.222,0.000194,0.147,0.426,124.015,3LEgGAl9zLcQWGTp7ptqtQ,188894
227,0.636,0.936,-2.65,0.0729,0.177,0.0,0.0879,0.415,124.034,4qtdkdTY1t3RmlmSbWykzR,171955
228,0.747,0.616,-9.76,0.0324,0.176,0.116,0.143,0.908,131.975,5u4hhtZ7f4rWkMZEZcTKrH,192151
229,0.643,0.714,-5.504,0.0486,0.00444,2.85e-06,0.146,0.205,120.027,1GL7vwDnPqCnJ2xGNxNLwG,132417
230,0.601,0.879,-2.673,0.0353,0.0313,0.0,0.0793,0.589,124.013,6oYXbji1rn7U6bFuNYekpQ,188732
231,0.878,0.875,-4.923,0.0658,0.0507,3.42e-05,0.356,0.84,124.006,7g7OshelYRRnOSEMmisJVI,189880
232,0.679,0.762,-4.253,0.0316,0.00469,0.23,0.0446,0.511,105.407,0L3XCv9i9IHs8cJEVhsJ3J,357936
233,0.543,0.737,-5.943,0.0689,0.00847,0.0,0.0875,0.426,125.953,6o03ltn8OAXQInVZNm9rzQ,201701
234,0.706,0.77,-6.224,0.0653,0.397,1.84e-05,0.209,0.967,117.075,5kyJ6sznnWACqHbw65p34Q,158549
235,0.629,0.917,-2.095,0.0964,0.0273,0.0,0.521,0.627,124.024,1TytykMo9zFzNdRbqTxfep,190609
236,0.786,0.718,-6.292,0.04,0.00519,0.000977,0.127,0.525,123.951,102rhgJ5PEFt62e0PumSF2,166573
237,0.69,0.847,-4.565,0.0374,0.0145,0.041,0.0777,0.49,124.015,1ap4zdsBydWPSXJqDBqtNL,152224
238,0.677,0.732,-5.028,0.031,0.0113,0.227,0.0978,0.242,126.018,587xXusqiMW9gSXkNK8Zxf,171548
239,0.737,0.837,-6.448,0.054,0.223,0.0,0.159,0.575,118.998,6iZ2inFhxOuHKxOlTwwhZq,161345
240,0.773,0.74,-8.169,0.0386,0.0627,0.00183,0.0829,0.504,124.014,4CUX44NA1CPEzd0ibMLQsL,197473
241,0.692,0.856,-2.963,0.0351,0.0746,1.15e-05,0.153,0.963,125.99,0QZyAYqpbsfnBfZ4vMRSVd,171905
242,0.821,0.781,-4.465,0.0397,0.00563,0.0191,0.0403,0.434,137.017,4iAADGCKIR9GkLGvAHfZUS,133213
243,0.596,0.743,-4.149,0.0302,0.0696,2.37e-06,0.202,0.531,125.883,3wfNiPBrzDwuanE75Ar6pS,158807
244,0.716,0.853,-3.254,0.03,0.00812,0.000268,0.154,0.593,124.014,6p8uRRGziFLcA3QDvWxEPM,178294
245,0.678,0.931,-5.813,0.0867,0.00159,0.0275,0.091,0.346,130.021,2sLVs5iX0osogh4jcsAJkv,201231
246,0.8,0.771,-6.638,0.123,0.0531,0.0,0.229,0.886,118.991,4WIaDYUIlXsHi4yMF596aI,218476
247,0.53,0.807,-5.348,0.147,0.000532,2.75e-06,0.496,0.263,127.991,1Kmth9jEjaymopjSRBmtkz,153197
248,0.817,0.876,-7.485,0.046,0.0332,0.199,0.412,0.671,131.022,0hJfuyUwtEYMlGgvr3nzz9,289472
249,0.594,0.64,-6.865,0.033,0.0169,0.0,0.135,0.492,92.871,6y6xhAgZjvxy5kR5rigpY3,170457
250,0.683,0.977,-2.582,0.106,0.00372,0.0109,0.166,0.884,129.996,5zA3gMIFlgnhNQj39GcTqE,180639
251,0.641,0.788,-5.817,0.05,0.149,0.0,0.0943,0.782,147.947,7hmdTvWQgw2p8aG26MIdCO,214943
252,0.673,0.839,-6.787,0.0373,0.0177,0.416,0.126,0.24,125.03,5OLSGox6JVpAyEQuoSYRcs,188160
253,0.788,0.945,-5.091,0.0599,0.223,2.97e-06,0.115,0.466,128.036,50ZFpw2wS6ERvLmW8TINhq,168053
254,0.697,0.836,-5.005,0.0437,0.133,4.46e-06,0.0754,0.631,121.977,7dk9EBvTbbKBbFxjCAJpwK,190772
255,0.657,0.816,-4.819,0.168,0.101,0.0,0.137,0.584,120.092,4xWyU0pUsm25vh4v4omUkC,140018
256,0.624,0.966,-3.155,0.041,0.0729,4.84e-06,0.181,0.758,124.984,5MnmuLgPmsAFkmG5n85cna,182463
257,0.768,0.896,-3.501,0.0969,0.0152,0.0,0.0412,0.829,109.959,5PQFmB2xhRkJTUWDKccBoP,170000
258,0.648,0.724,-5.189,0.0263,0.0198,0.0,0.15,0.382,125.014,3ng7epefERNazaZkkbwLdq,162954
259,0.662,0.794,-4.239,0.0533,0.171,0.0,0.0883,0.641,104.951,3pBv3LfvfPft2TqHleqKHo,192000
260,0.65,0.801,-5.624,0.0764,0.0257,0.00239,0.0942,0.605,125.008,28pQcTJag5xFasUq2fw9PK,307918
261,0.706,0.914,-5.668,0.0615,0.19,0.0,0.0886,0.299,124.03,2ntTfXxuIi3jlePOKSz26N,178065
262,0.728,0.95,-4.216,0.0977,0.0055,0.00386,0.33,0.812,124.003,2hLczPN5CH5qhc6J4WBJHs,224516
263,0.812,0.796,-10.548,0.0356,0.00826,0.921,0.365,0.961,125.976,5krhFNgUcYHwXlNPJJYzFM,249679
264,0.727,0.822,-4.481,0.0471,0.0698,0.000175,0.408,0.855,118.092,4KqA0GwEKbc96WyfIZn3SV,162787
265,0.648,0.775,-4.798,0.0694,0.0561,0.0,0.444,0.371,128.072,46E2xeKBLrxS8hJ37Gq35G,217266
266,0.831,0.632,-5.727,0.0421,0.00838,0.00247,0.0962,0.419,120.01,67uiBfnqH39zmGWU63NxhS,192614
267,0.648,0.795,-5.67,0.0433,0.0275,0.0,0.113,0.364,100.032,326yOKaTPs91elL1KW794F,211011
268,0.624,0.94,-3.671,0.163,0.000983,0.00409,0.313,0.882,128.014,20b1ZBMGOZjuGvNFncIIP7,146849
269,0.61,0.765,-4.914,0.172,0.175,1.05e-06,0.0914,0.243,125.028,6a8LfgC5aAaHNhsQcGQY1r,312226
270,0.853,0.804,-4.829,0.0497,0.0323,1.54e-06,0.177,0.29,120.03,1gRBmiwyf7vRj2MNRvngqQ,188000
271,0.688,0.91,-4.496,0.0456,0.00286,1.07e-05,0.129,0.77,119.024,1BXAyGazbybUVNQ0VmGsdl,234493
272,0.537,0.964,-2.677,0.0552,0.018,0.00138,0.16,0.509,125.992,2w1rG2MPE4vF77znvevuz5,208254
273,0.681,0.727,-8.106,0.0547,0.000708,0.000197,0.398,0.551,124.997,2GAIcRjMNkAiLaoXbNm0VW,165120
274,0.692,0.846,-5.72,0.0559,0.0194,2.91e-05,0.324,0.827,124.007,3FN7IJMnUMWZXDw08ix3ot,203947
275,0.674,0.924,-4.943,0.102,0.0143,6.09e-06,0.216,0.811,123.04,0yM2YvOGR3cBIoWBeFdtmS,240053
276,0.639,0.878,-4.041,0.091,0.00937,7.31e-06,0.115,0.842,124.994,0KF938333oCvIXDxe72K44,167298
277,0.738,0.936,-3.451,0.219,0.00151,0.707,0.617,0.27,127.022,5jOhS3S7vTj9yQ4UmEk8qj,145984
278,0.563,0.83,-3.765,0.0365,0.022,0.0,0.127,0.41,129.948,2KTO4mRnARHCqXhV8f6MBj,175385
279,0.865,0.752,-6.565,0.053,0.0409,0.0,0.185,0.922,117.981,3qiC3jOnRNvOxD4m0erBRs,134746
280,0.631,0.942,-2.98,0.0373,0.0155,2.31e-06,0.0931,0.451,124.944,69wzXH2xyoQCaMydQ45rUt,146707
281,0.653,0.978,-4.868,0.0589,0.0151,0.714,0.309,0.756,122.017,1BMFet4vUoOgpLYIl3kVMQ,208545
282,0.777,0.737,-5.86,0.0351,0.0421,0.379,0.0265,0.891,123.993,7uGpUhy4uf2UrHH7TyhM6C,232625
283,0.737,0.682,-4.2,0.0383,0.0714,0.00916,0.158,0.393,126.028,6oELcspL4BONtElLhJfBPI,171448
284,0.687,0.924,-7.324,0.0361,0.0707,0.228,0.046,0.931,126.018,1Rnx52PUuhrLrj306hOZHb,271240
285,0.6,0.845,-3.695,0.042,0.0238,0.0,0.434,0.378,125.027,67khZBWjxlHg85xcwdySjS,144136
286,0.657,0.653,-8.525,0.0258,0.0568,0.000142,0.321,0.624,111.974,5XPo15e5ICs6NvSMn44pTF,148822
287,0.75,0.85,-5.925,0.0501,0.0451,0.00351,0.559,0.877,122.04,7sMYJtxTHZKCDr48rAoA4J,232745
288,0.776,0.614,-7.666,0.0488,0.18,0.0,0.109,0.43,120.003,7kEh6jNlJOAhC0lv6XV3iw,209013
289,0.558,0.715,-5.231,0.0375,0.0667,0.0,0.097,0.297,127.001,4UQy41kC5LjzwQuiuWOpwA,202671
290,0.728,0.657,-5.329,0.042,0.0696,3.41e-06,0.0855,0.772,122.079,4R4gOp9ybG85RqbrY7JELc,169672
291,0.572,0.951,-4.566,0.0504,0.00373,0.0529,0.318,0.276,123.984,5PY9fTLp4MPXsbeRouS8gd,191613
292,0.586,0.956,-4.196,0.0505,0.101,0.00209,0.092,0.475,128.055,3Ql8FoHiDuU5aKCekZInYR,234375
293,0.764,0.84,-4.311,0.0596,0.00834,0.0777,0.0911,0.67,126.03,7qhFWlQpahKJT9LcL6qTH4,131474
294,0.692,0.845,-5.928,0.0543,0.0116,0.0639,0.35,0.158,123.014,5d3Wbdgw3zIf8B5eGXznLL,232683
295,0.569,0.85,-3.914,0.0369,0.0148,0.0,0.245,0.551,122.042,2gZwBmkSmsVfEPFWGuWTDk,215201
296,0.782,0.728,-6.568,0.146,0.00245,7.9e-05,0.241,0.602,122.035,3yZsBXwiQkqLjnWYip17Uu,229586
297,0.487,0.878,-4.733,0.11,0.0117,4.17e-05,0.105,0.327,126.137,7kQusuDe5nkQqqa6xMKFGF,175929
298,0.672,0.881,-3.142,0.0447,0.0588,0.0,0.406,0.68,122.012,0DfQV2Ri0l83o7Nbzm45vQ,177213
299,0.58,0.895,-5.224,0.0396,0.099,0.0117,0.0911,0.356,116.953,1SldN7GTd0ADTjspv96wCl,207813
300,0.713,0.81,-5.108,0.0457,0.115,0.0,0.0527,0.747,124.036,7kG1Lv9NFFtvvUeyYHLG7R,182653
301,0.668,0.725,-6.345,0.0685,0.00674,0.00227,0.0942,0.352,100.016,0ccnGefiTLZYOdHTB7ut1D,174019
302,0.67,0.73,-4.677,0.145,0.0742,0.00104,0.145,0.367,123.978,19awxNpyrGWGkM6wT6ULEi,216774
303,0.686,0.814,-6.122,0.036,0.00896,0.000196,0.187,0.48,123.002,4peF3yGZAZfeOFDahi6Ig5,177561
304,0.48,0.952,-3.643,0.246,0.0966,0.0286,0.215,0.634,131.956,2gTF3yPxvDpW2EAYbOVeIt,266907
305,0.688,0.662,-5.57,0.0441,0.0971,1.34e-06,0.172,0.549,115.106,6VYIVgVqEIwzRwpJz5rMa4,174100
306,0.666,0.906,-4.938,0.0446,0.0196,0.000346,0.0947,0.659,120.94,2KN5wY5R4gXbka8wB2kXh8,142335
307,0.601,0.711,-4.353,0.0611,0.0808,0.0,0.113,0.512,127.948,3LR2EPyj36gxYgCYbC0au0,161035
308,0.803,0.935,-4.915,0.032,0.0145,0.191,0.296,0.738,124.008,05QGJav2nGJ9qdQ3vG9A9t,193795
309,0.601,0.947,-6.398,0.0468,0.00322,0.000584,0.236,0.669,132.987,4z2ZZU3skkejktx83PbKiR,203910
310,0.747,0.712,-5.73,0.0651,0.0576,0.172,0.0833,0.327,124.008,5OlgbvkngYf6dibaafcqcO,202282
311,0.614,0.837,-6.504,0.0397,0.0266,0.0631,0.136,0.0524,122.958,1cVOEbvsf7N9Su4kZXFcYB,239737
312,0.558,0.883,-4.463,0.0368,0.0256,0.0,0.234,0.307,123.918,0pMD1V0QbqSD7RhJmxDDJ9,214839
313,0.598,0.815,-4.481,0.0858,0.0606,0.0,0.176,0.383,121.986,0cvMWzztDy1wNQkBqae8w4,188852
314,0.693,0.845,-3.27,0.0348,0.0127,1.84e-06,0.169,0.498,125.009,1h4zfNDe8UapUvTuaDsTuM,169440
315,0.713,0.849,-7.776,0.0674,0.275,7.72e-05,0.15,0.373,123.988,5p0aallQlnYrQmHI10BASz,180000
316,0.555,0.879,-2.484,0.0983,0.011,0.0,0.298,0.691,113.852,2WJVFqVQ3ivhAoAQWzEzeL,207755
317,0.656,0.813,-4.797,0.0568,0.192,8.06e-06,0.406,0.386,107.011,14NGdYOr9abOGH6euZcpu5,176293
318,0.87,0.532,-7.101,0.0951,0.127,8.65e-05,0.112,0.358,121.986,5w7sO0tWXMmctwKnJZu24v,198704
319,0.554,0.93,-4.646,0.0768,0.0024,0.535,0.4,0.431,126.015,4MyPLcBTpqfXZJKcUhMXOg,169524
320,0.803,0.764,-5.233,0.0387,0.0339,0.000703,0.206,0.614,122.014,3YY9Yu1JsgVfF1lOXEenq9,207987
321,0.513,0.836,-3.781,0.0579,0.0463,0.0,0.128,0.304,124.964,71H8k9qe7DersxR6KyhUnI,151312
322,0.655,0.904,-5.881,0.0414,0.0289,0.143,0.141,0.632,125.028,2OGcwhOAldo9aiDwBnXMfc,297583
323,0.72,0.908,-3.467,0.0745,0.00133,0.00716,0.378,0.916,127.896,7quk6gEs1XOu8LOO6iaDZJ,161069
324,0.708,0.836,-5.887,0.0649,0.00803,0.0303,0.0943,0.844,129.969,0pIlTYYCiY7FcTunLkEjUb,180943
325,0.474,0.777,-6.516,0.0639,0.138,0.00367,0.313,0.8,121.941,5ugYo7xM632grP29JqjxZa,152069
326,0.631,0.841,-4.284,0.0434,0.0306,0.00049,0.157,0.366,124.998,5Yg3kRGlB8UB6Sa8Fq4njc,146513
327,0.587,0.826,-5.728,0.148,0.0134,0.000131,0.236,0.274,122.02,7cujJQPxdHeDz5mKLmv0bu,323110
328,0.646,0.769,-4.911,0.0409,0.0105,1.27e-05,0.633,0.275,126.123,1AhiOzObMBqfonJDKtirj9,181905
329,0.725,0.824,-6.398,0.0445,0.00527,0.655,0.924,0.598,124.049,2BoPkeahovHxCSfmmlEl26,189507
330,0.755,0.896,-7.18,0.119,0.0024,0.701,0.101,0.267,124.999,5ozhK7GvUKSNSr1LrclYM2,218054
331,0.751,0.784,-4.964,0.138,0.0521,2.64e-05,0.0629,0.533,106.069,2CK74bmcRamAsB7DUBR4aJ,164151
332,0.658,0.908,-8.071,0.186,0.0335,0.0198,0.221,0.45,123.92,5kVXjAxYDkN57tZQi0JKya,253787
333,0.401,0.786,-6.455,0.055,0.367,0.0065,0.134,0.264,134.87,6VpRQDOM7nQ6viuVUSXWGn,201199
334,0.713,0.906,-2.299,0.14,0.0176,6.31e-05,0.168,0.733,124.033,6aEtOtuVYBDfR07qJm8wB3,156313
335,0.61,0.933,-3.599,0.075,0.0102,0.0,0.823,0.679,123.997,21lbj2ezsvMg0XoeBL49bw,213387
336,0.722,0.954,-4.169,0.0764,0.0054,0.942,0.651,0.845,124.983,7eJholoRepkkrXmXmPTo4g,237600
337,0.51,0.833,-3.857,0.0602,0.00224,0.768,0.0483,0.701,126.978,3uO4nLDiJMH2DkixEFcHIN,186863
338,0.373,0.824,-5.554,0.0421,0.0131,0.0,0.0702,0.43,123.948,39GX8fhLrxiPcNAMgZhWUa,166955
339,0.307,0.961,-5.6,0.0588,0.0013,0.00474,0.514,0.463,122.263,3008zmJyaNEFbGEYNTg4mk,161472
340,0.663,0.971,-3.014,0.0771,0.0204,0.00379,0.0669,0.683,132.049,17E3lZxFJnO49Gb0tdgVn0,281381
341,0.702,0.731,-5.193,0.0556,0.0148,0.00022,0.249,0.541,125.034,3NQ2JBHK5OAzblu8z5KUVj,191719
342,0.813,0.848,-4.582,0.0534,0.0453,1.51e-05,0.0696,0.603,123.978,1OU3OPHczBcfFU8cDzSzKT,158354
343,0.756,0.892,-4.361,0.0399,0.0671,0.000139,0.0798,0.362,124.05,7IhWJM8cN04zRQ2PNM91xc,178011
344,0.626,0.955,-7.085,0.123,0.00112,2.88e-06,0.382,0.652,121.964,7vnKb4rhd90PDvGcCyyRGk,172863
345,0.792,0.779,-6.61,0.0604,0.065,4.54e-05,0.0939,0.76,120.004,22t8PQeP5klRoguomM4wZp,215697
346,0.502,0.554,-5.788,0.0317,0.0353,0.0,0.62,0.512,125.786,6wnzt59p7i8cAyuWl1avwr,210506
347,0.511,0.718,-7.46,0.0367,0.00454,9.61e-05,0.0913,0.274,106.016,5wM6LOw2U6XeIFHfsgI6wU,214104
348,0.799,0.791,-5.173,0.109,0.3,0.00089,0.104,0.651,119.993,3By9IFm4E2BvKQygT04O8g,177476
349,0.521,0.927,-4.63,0.036,0.00307,0.0138,0.125,0.0429,128.05,0KU8W0lHfsNlH7lfV1dz29,233620
350,0.622,0.756,-5.375,0.0474,0.346,0.0,0.3,0.498,95.939,6r2lsLYBrnLj0nckwyv7vn,187500
351,0.613,0.874,-5.912,0.262,0.0173,0.0,0.839,0.392,121.995,1FE3Cf3SUdxJkFGrdYpqQT,144590
352,0.584,0.833,-4.774,0.0546,0.374,1e-05,0.122,0.403,124.967,60BJPxGFaIFgZ47838KPVY,190080
353,0.714,0.866,-5.483,0.09,0.00406,0.0178,0.292,0.646,125.072,3PdLMTut7spFf9leWqBrjK,149760
354,0.648,0.843,-6.695,0.033,0.0567,0.0723,0.152,0.745,124.996,2MAjcMaiYJdwFT3oAYLo03,178721
355,0.472,0.771,-5.7,0.123,0.00813,0.0,0.04,0.726,119.802,6bzpgL7Swq2Yszt1gt5D5k,155366
356,0.768,0.861,-3.44,0.0666,0.0276,0.354,0.0649,0.725,125.997,3IfCmk4YbYwaOqtsd4iZqm,200120
357,0.651,0.786,-3.725,0.0761,0.0035,6.99e-05,0.179,0.414,109.019,4XP2xY8tUYed1cceuh24Q8,178421
358,0.698,0.847,-4.372,0.0366,0.0499,0.0,0.338,0.508,119.985,0jpY96JxnwUtXCTtvOWWZG,168625
359,0.533,0.716,-9.718,0.0573,0.00243,0.227,0.391,0.38,120.058,4IPATLSUoEdsmqwxwNjr4g,210773
360,0.662,0.949,-4.758,0.108,0.128,0.0,0.135,0.516,91.954,4UQDZlZhGUDoYMohwrY28v,229360
361,0.633,0.921,-7.719,0.0495,0.0261,0.00102,0.309,0.925,119.865,6y0Etr2KJr0sdcEp7ajoUK,244147
362,0.639,0.69,-10.047,0.264,0.0265,0.000551,0.146,0.579,119.63,1x6jPyUfLuTNQ3o5zykG2x,199600
363,0.707,0.797,-7.143,0.0435,0.2,0.0,0.302,0.633,105.395,2bwxqGKS5GPXfNanAIRe2p,237867
364,0.7,0.865,-5.827,0.133,0.0136,7.71e-05,0.0718,0.78,128.043,47oS7xB31QQUyPCgHpM3VZ,331760
365,0.815,0.875,-7.822,0.0598,0.174,0.048,0.136,0.733,105.805,2WkHXAVVMgRnBmQ3HYAVla,263920
366,0.878,0.724,-5.373,0.129,0.168,0.0116,0.133,0.904,121.906,7hhclvecTpNxNNRCk7NUoc,295400
367,0.888,0.687,-7.744,0.107,0.408,0.0,0.0615,0.432,115.034,2kX4ykCwUeAVYv6fahnDfG,236947
368,0.65,0.741,-8.368,0.118,0.155,0.404,0.175,0.751,110.179,6K53GM9W6Vle5KBwGFVnZM,386973
369,0.777,0.545,-7.591,0.0483,0.0467,0.73,0.0611,0.77,96.17,7a3ts6r8HHYp7VU7sefVAl,245787
370,0.799,0.69,-4.998,0.0749,0.0119,2.87e-05,0.133,0.896,129.297,0upgxxew2mVAEctrz08jnf,224493
371,0.714,0.724,-8.106,0.0521,0.378,3.28e-05,0.13,0.962,154.425,0WQ3l6AqrCJLDpxjhDHbFh,362067
372,0.651,0.925,-3.389,0.053,0.12,0.0,0.057,0.658,106.286,09jscLcwa4usINbtfzo5FL,230053
373,0.744,0.774,-6.188,0.188,0.0314,4.03e-05,0.0776,0.883,125.652,7LWXh2JPLzKt1dla81mWWt,213693
374,0.473,0.552,-6.621,0.0302,0.252,9.12e-05,0.288,0.276,79.486,3jmbIhguc5uxiOdZ7ak8H3,338960
375,0.696,0.885,-7.279,0.0583,0.0697,0.0217,0.344,0.81,120.283,6oCGHGu19poEz8iF3ZXHrj,180040
376,0.789,0.83,-3.267,0.08,0.0631,0.00226,0.597,0.676,101.78,3toXFhdNpH0Cs5vQkTrHQ3,365733
377,0.767,0.624,-7.496,0.0543,0.0183,0.171,0.0674,0.218,120.003,4bL5GNTF2zw5WyEle7irMf,314493
378,0.674,0.435,-8.584,0.0293,0.557,0.0,0.173,0.49,120.332,0JSinz03ZGQxKtCH3yBg6W,223627
379,0.664,0.582,-10.861,0.0703,0.592,0.000819,0.148,0.545,85.331,7K8GcdnDHcGKa5pYmhg5k6,225173
380,0.677,0.827,-7.589,0.0527,0.159,0.295,0.224,0.321,105.44,5rzmEiv5KA1OskLzcqRDFK,512280
381,0.67,0.96,-9.371,0.0596,0.0179,0.64,0.122,0.605,126.312,4U0gBPfjAzs7V0IR6UhOM6,220080
382,0.701,0.836,-7.243,0.0337,0.0136,8.13e-05,0.197,0.812,127.871,2IJk5fQC6Qiu2gRrCR2977,300227
383,0.729,0.705,-7.313,0.034,0.0088,0.0083,0.0795,0.607,104.031,1mtcRkSZdWWx91aQGunCq0,286212
384,0.703,0.769,-7.319,0.0752,0.00265,0.00141,0.0387,0.655,113.984,1FEIfJgaGwiLKr4L8W5Iqj,331800
385,0.778,0.91,-5.18,0.0513,0.0381,0.000151,0.0803,0.954,116.015,6lYDFEsQRgCDj0cBKodzG0,215080
386,0.736,0.875,-5.841,0.0333,0.00666,4.54e-06,0.151,0.85,128.01,4wX8INH5GiFoH1EeHupY0x,301733
387,0.715,0.465,-12.884,0.0428,0.327,0.828,0.088,0.867,80.244,1a41Lzm8rtNJhQvOuS6RnN,349813
388,0.705,0.918,-3.597,0.0501,0.0571,0.000166,0.314,0.826,125.996,3xfn5sOME92iUfASWC2vNJ,226613
389,0.487,0.777,-7.219,0.0388,0.0937,4.8e-06,0.109,0.43,167.91,7AJYzLJSLtJzic79quUS0j,231667
390,0.717,0.906,-6.985,0.0477,0.0252,0.0107,0.0591,0.708,107.996,42dJ29C11xlJTLkRVmKty1,287960
391,0.703,0.411,-13.881,0.0346,0.342,0.565,0.0895,0.763,136.139,4pGIF3R8nau0IBHzrYXzWX,268467
392,0.515,0.52,-9.882,0.121,0.392,0.000344,0.107,0.29,165.015,52MqoTJ6kT0h8JTe5rjpG5,289680
393,0.85,0.707,-6.026,0.0604,0.0642,3.49e-06,0.139,0.706,114.387,4LkJXlCD9AYjScPywhUjZs,295400
394,0.874,0.66,-6.699,0.0545,0.0258,0.000128,0.187,0.845,114.005,2xT2d2PxUVKEchW64s2ff9,238533
395,0.736,0.746,-7.147,0.0468,0.0939,8.46e-06,0.135,0.895,116.034,1JKh2bRSYxx04pBEmFM6Bt,269947
396,0.848,0.721,-12.322,0.0417,0.0803,0.709,0.187,0.699,99.881,0tV3gNXkSicVDTe37mjgNo,322587
397,0.745,0.841,-5.229,0.0633,0.256,8e-05,0.0992,0.874,117.97,0mmI8HaXjgzxrtKDmvAN7R,245173
398,0.815,0.577,-8.839,0.0491,0.00339,0.0415,0.0544,0.825,123.026,4OcTu05fjO7mRBmfCL1nZd,271987
399,0.473,0.797,-7.44,0.045,0.335,1.37e-05,0.248,0.304,86.983,4klPQOLiUPgwZ3YIWgGJrK,224400
400,0.652,0.912,-6.76,0.0415,0.513,0.602,0.152,0.836,110.183,704D4dPfn1ubgJ1UHXwg3Q,256640
401,0.738,0.952,-4.521,0.0569,0.559,0.0046,0.1,0.923,110.03,6DpVRGSelmlUqjOaXrlS3N,292667
402,0.737,0.883,-6.491,0.238,0.0142,0.00419,0.713,0.669,122.656,4baXYEQbDjse4afjjToEB6,321427
403,0.696,0.821,-6.928,0.0489,0.227,0.00142,0.103,0.851,93.037,26sQR1K5m5RGThDKXzlY8R,341560
404,0.753,0.846,-10.234,0.0601,0.202,0.037,0.0898,0.689,118.182,2k3MqTGANsyR1knJbR4kIg,329387
405,0.581,0.692,-5.683,0.0361,0.111,1.36e-05,0.241,0.903,80.029,0BUL18qo9Br1PhG1n6vEJ5,279213
406,0.617,0.949,-5.899,0.116,0.00915,0.0386,0.163,0.815,174.174,6xQqhKp7gHlBBb0OLI9BuY,272413
407,0.672,0.652,-9.051,0.0737,0.0477,0.121,0.119,0.735,94.83,4vevrGPaGIdakuoWhzSnwl,268800
408,0.63,0.838,-7.868,0.0468,0.317,0.623,0.0839,0.605,91.444,64BvrMFmtPSFSVK5aiJ1b6,382000
409,0.343,0.841,-7.237,0.047,0.114,0.747,0.384,0.508,134.881,29uQW0hQQLU39lTYoB9YMo,383360
410,0.82,0.452,-9.796,0.0348,0.543,0.00294,0.0714,0.74,117.401,1JSTJqkT5qHq8MDJnJbRE1,253920
411,0.532,0.887,-3.757,0.0335,0.0778,0.000214,0.294,0.795,122.511,37ZJ0p5Jm13JPevGcx4SkF,249293
412,0.795,0.435,-8.927,0.0324,0.0841,0.00026,0.0763,0.596,108.95,2AkmdLbVKS1steeZdy8H1l,258013
413,0.741,0.697,-7.028,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,2LawezPeJhN4AWuSB0GtAU,160133
414,0.392,0.476,-7.583,0.0249,0.397,0.000163,0.309,0.234,78.031,1xsYj84j7hUDDnTTerGWlH,267597
